"OP_ID","SPECIES","SAMPLE","LENGTH","WEIGHT","SEX","MATURITY"
114670,206,200428,200,52,2,2
114670,206,200429,191,48,2,2
114670,206,200430,197,55,2,2
114670,206,200431,205,54,2,2
114670,206,200432,163,28,1,2
114670,206,200433,201,48,2,2
114670,206,200434,204,46,2,2
114670,206,200435,186,45,2,2
114670,206,200436,223,67,2,2
114670,206,200437,160,30,1,2
114670,206,200438,183,44,2,2
114670,206,200439,182,38,2,2
114670,206,200440,178,38,2,2
114670,206,200441,198,46,2,2
114670,206,200587,225,81.2,2,2
114670,206,200588,157,23.6,1,2
114670,206,200589,197,49.6,2,2
114670,206,200590,170,28.7,2,2
114670,206,200414,182,39,2,2
114670,206,200415,166,26,1,2
114670,206,200416,168,27,2,2
114670,206,200417,155,30,2,2
114670,206,200418,168,30,1,1
114670,206,200419,183,46,2,2
114670,206,200420,181,37,2,2
114670,206,200421,147,15,1,1
114670,206,200422,160,28,2,2
114670,206,200423,220,67,2,2
114670,206,200424,191,51,2,2
114671,206,200591,210,68.4,2,2
114671,206,200592,174,36.5,2,2
114671,206,200593,152,25.2,2,2
